company,name,title,reports_to,org_status,image_src
google,Sing Yong Lee,"Google Cloud Security, Customer Engineer, Senior Manager SEA",Khalid Alohali - خالد العوهلي,6,https://cdn.theorg.com/c6049650-543f-47e5-8211-1a02f5cfa0df_thumb.jpg
nike,Vincent Clervi,"Senior Designer, Advanced Innovation, Deep Exploration",Joel Kashuba,6,https://cdn.theorg.com/5010022d-d22e-4f11-9c8c-c8bea2dce5da_thumb.jpg
amazon,Garry Heike,"Director, Transfer Pricing",Alexander D.,4,https://cdn.theorg.com/626420c6-090a-40f1-abe0-51ee929ed56a_thumb.jpg
google,Carrie Tharp,"VP, Retail & Consumer, Google Cloud",Kevin Ichhpurani,4,https://cdn.theorg.com/600eb5ca-c04e-4305-865b-e2e8e3ef73fa_thumb.jpg
amazon,Jayavant Nijagal,"Senior Software Development Engineer, Amazon Smart Vehicles",Haiyang Liu,6,https://cdn.theorg.com/1588fdf5-34a0-4e2e-a580-127614511566_thumb.jpg
microsoft,Ashley Lochen,Senior Sales Director | US Banking & Payments,Christiano Faig,4,https://cdn.theorg.com/f5648234-c0ab-42e8-919c-9fbf77f0c862_thumb.jpg
google,Dennis Troper,"Director Of Product Management - Trust, Privacy And User Data",Stéphane Taine,5,https://cdn.theorg.com/4e3b05f7-0f40-4138-a74b-2e1d4897b901_thumb.jpg
google,Jay Crim,"Vice President Of Engineering, Search Infrastructure",Vidhya Srinivasan,4,https://cdn.theorg.com/078f72c3-756d-4a3c-b702-a64a2ebc7e64_thumb.jpg
google,Erica Brick,"Head Of Research, Kaggle",Jeff Dean,3,https://cdn.theorg.com/9303a6e0-481f-4c7a-99ef-465784b87777_thumb.jpg
meta,Tom Emrich,"Senior Manager, Product Management - Mixed Reality Developer Platform",Niels Hilmar,10,https://cdn.theorg.com/caf94bdf-7d6d-4013-8ddc-04177355d950_thumb.jpg
google,Fuhao Shi,Senior Staff Software Engineer,Lichan Hong,5,https://cdn.theorg.com/452a7dde-ce26-4d1c-b5b9-cd9d64707dff_thumb.jpg
google,Wang Luyang,Senior Software Engineer,Lichan Hong,5,https://cdn.theorg.com/1f3e9f04-1ca4-42b1-8c16-4f6ad4a5d6c0_thumb.jpg
google,Gayathri Ramamurthy,Head - Strategy & Account Management,Margarita Bradley,5,https://cdn.theorg.com/3305655f-92d1-4075-8e1c-c98028a4c0b2_thumb.jpg
google,Dong Min Kim,"Director, Product Management, Google Wallet",Rose Yao,5,https://cdn.theorg.com/5945cf2d-866a-4121-be93-914fa2d969a4_thumb.jpg
google,Benjamin Yu,"Data & AI Solutions Lead, Google Cloud",Kevin Ichhpurani,4,https://cdn.theorg.com/a5dcc527-3142-42b8-a2e5-d22c0a75ae04_thumb.jpg
apple,Roger Rosner,"VP, Applications",Craig Federighi,3,https://cdn.theorg.com/4335510f-2dab-4ccb-916a-a74c0067fc78_thumb.jpg
stripe,Nick Rousseau,"Risk Partnerships, Americas",Ameet Benegal,6,https://cdn.theorg.com/cf583054-c2b7-4178-97ce-1b10981f97e3_thumb.jpg
google,Jaron Schaeffer,"Engineering Director, Kids And Families",Luiz Barroso,4,https://cdn.theorg.com/1532b13e-35f5-4fe7-b350-5222efdfb183_thumb.jpg
google,Maureen McInerney,Civics Outreach Manager,Bhanumurthy Ballapuram,5,https://cdn.theorg.com/b0c3f571-b3ce-404a-a0a9-03f045d537ea_thumb.jpg
meta,Nikos Arechiga,Senior Machine Learning Engineer,MacIej Lazarewicz,8,
disney,Patrick Bour,Head Of Channels & Marketing | ESPN & National Geographic ANZ,Dana Walden,3,https://cdn.theorg.com/bde399b1-21de-4084-9eac-1941678d8b9c_thumb.jpg
stripe,Alicia Wang,Software Engineer,Sachin Bansal,6,
nike,Amy Fabian-Crump,"Sr. Director, Global Technology, Asia Pacific Latin America (apla)",Jimit Ladha,5,https://cdn.theorg.com/34e8ec7b-6932-43ff-814b-6918a1a9f3be_thumb.jpg
stripe,Robert McIntosh,Chief People Officer & Head of Corporate Development,Patrick Collison,3,https://cdn.theorg.com/0737aa35-f028-4a10-b963-7d1231410cf8_thumb.jpg
apple,Steve Savoca,"Head of Music Business Partnerships, Apple Music",Oliver Schusser,4,https://cdn.theorg.com/7d3b9159-c742-44d4-8746-46132529a198_thumb.jpg
amazon,Sridev Satpathy,"Senior Manager, Product Management, Global Fleet & Products",Jimin Patel,5,https://cdn.theorg.com/8fe786aa-d56e-470b-9eb6-aa206c6c9179_thumb.jpg
netflix,Eugene Baibourine,Senior Software Engineer,Irin Berry,4,https://cdn.theorg.com/2e4b2d8b-10f1-4154-b289-05fe287a75ed_thumb.jpg
nike,Christopher Murphy,Global Retail Operations Director - Nike Direct,Devon Petersmeyer Johnson,4,https://cdn.theorg.com/458a2ac7-91d1-4293-bbc7-610a73db5262_thumb.jpg
apple,Priyadarshini Kumari,Senior ML Researcher/engineer,Jp Lacerda,5,https://cdn.theorg.com/22b79a36-c3bc-49f6-848d-f7d87efe5feb_thumb.jpg
google,Tom Gorke,"Managing Director, Global M&e Partnerships - Android, Google Play And Google TV",Don Harrison,4,https://cdn.theorg.com/ec9948b3-449a-4d26-9f51-d37f5538aa14_thumb.jpg
tesla,Patti Lonsbury,Associate Recruiting Manager,David Lau,5,https://cdn.theorg.com/c856d479-37b7-4981-9169-1d10e3b5e431_thumb.jpg
meta,Paul Greco,VP AR Hardware Engineering,Rafa Carmago,5,https://cdn.theorg.com/4d30b112-d969-416c-8ca7-05f63e8966fc_thumb.jpg
amazon,Jp Minoprio,Worldwide Fulfillment By Amazon CFO,Gokul Chandar Dakshina Moorthy,7,https://cdn.theorg.com/a0c23ae7-363f-4662-b5bc-45df7d367c1d_thumb.jpg
apple,Anusha Kamath,Senior Machine Learning Engineer,Gaurav Kapoor,4,https://cdn.theorg.com/8599199f-cf20-4716-87f4-6b786e3576b0_thumb.jpg
google,Mónica Jiménez-Sanchez,"Senior Business Strategic Partner, Lead Generation, Mid Market Segment",Brendon Kraham,4,https://cdn.theorg.com/dabb67a4-94a0-4793-b875-c7ff46791bee_thumb.jpg
meta,Zahra Purdy,Recruiting Manager - Global Executive Search,Joseph Jenkins,6,https://cdn.theorg.com/834a3960-4bf4-4cd5-a8db-bca67f671689_thumb.jpg
netflix,Sarah Lyons,"Vice President, Growth, Revenue, & Commerce Product (global)",Monika Shergill,5,
tesla,Volodymyr Ponomar,"Mechanical Design Manager, Power Electronics Test Engineering",Ralf Gomm,5,https://cdn.theorg.com/d6add7af-b54f-45dc-8b22-55276d4d63d2_thumb.jpg
meta,Dwayne Yuen,Senior Software Engineer,Leslie Lei,8,https://cdn.theorg.com/c429443e-8090-43a3-aa4e-522b7baf4090_thumb.jpg
apple,Rod Bissoli,Senior Legal Counsel,Forrest Henderson,6,https://cdn.theorg.com/ffb2a14c-9f03-46e6-9881-656e3f161dc8_thumb.jpg
microsoft,Dan West,Senior Security Incident Responder,Jamie Blair,5,https://cdn.theorg.com/134400bb-3457-4c5a-a833-1043b6940aca_thumb.jpg
meta,Sanam Ghaheri,Senior Recruiting Specialist,Caileen Donahue,7,https://cdn.theorg.com/bb00e117-0cc5-4e89-9b15-167ceef5f9f2_thumb.jpg
amazon,Deependra Ojha,"Head Of Brand Ads And Analytics (ax Creatives), Product Management",Ruslana Zbagerska,5,https://cdn.theorg.com/cc808290-6c79-48f3-b201-3d9f193b1ae9_thumb.jpg
amazon,David Shan,Senior Design Verification Engineer,Ali Naqvi,5,https://cdn.theorg.com/6f44a77b-a89f-4b46-bd12-9ecad1b12771_thumb.jpg
meta,Angela Chang,"Senior Director, Product, VR Devices, FRL",Carmine Arabia,5,https://cdn.theorg.com/5300612f-1145-4b89-ab45-b082e058138e_thumb.jpg
amazon,Dora Hsu,Marketing Manager,Karmany Reddy-Coelho,5,https://cdn.theorg.com/0ce2a27c-8a76-43a5-8c2b-e2538155cc43_thumb.jpg
google,Alexis Johnson,"Director Of Customer Engineering, Google Cloud Enterprise",Kevin Ichhpurani,4,https://cdn.theorg.com/075aef15-9837-4f7b-b9b8-31cc0ed24163_thumb.jpg
netflix,Matteo M.,Senior Product & Brand Designer,Kelsea Wentz,6,https://cdn.theorg.com/b58b452b-6121-42a5-a117-e4706ed87b3c_thumb.jpg
google,Pia Quiroz,Security Manager,Tom Castle,6,
google,Akshiev Dhawan,Product Strategy Lead,Rose Yao,5,https://cdn.theorg.com/5fd1cf9e-00f1-4573-8255-43ad27f4fcec_thumb.jpg
google,Karan Bajwa,"VP, APAC, Google Cloud",Thomas Kurian,3,https://cdn.theorg.com/0f326cf2-99b6-499c-980b-1f09dcfb0331_thumb.jpg
netflix,Kenneth Park,Director - Head Of HR M&a At Netflix,Liz Wamai,4,https://cdn.theorg.com/161d7ab3-f5e8-4fee-88c4-7e1f0e7d2a54_thumb.jpg
apple,Gaurav Kapoor,Director of Machine Learning,John Giannandrea,3,https://cdn.theorg.com/f2d623e5-b360-4066-94a2-a26e6b8d2ad4_thumb.jpg
google,Saket Joshi,Senior Software Engineer,Shadi Khalek,5,
microsoft,Merle Fernandez,"Sales Excellence Director - Global Partner Solutions At Microsoft Americas (us, Canada & Latam)",David Willis,5,
meta,Alborz Geramifard,Research Scientist Director,Michael Abrash,5,https://cdn.theorg.com/7769ce12-1ffa-4bee-b4f1-6f3d62b2119f_thumb.jpg
amazon,Kim Houchens,Director And Sr. Principal For Benefits Experience And Technology,Beth Galetti,3,
netflix,Wenbing Bai,Senior Software Engineer,Utkarsh Shrivastava,6,https://cdn.theorg.com/49c91330-4cbf-40f0-9c8b-bdd4b20d6dae_thumb.jpg
disney,Florencia Aldasoro,Project Management - Contract Admin & Revenue Accounting,Justin Warbrooke,4,https://cdn.theorg.com/ee35051c-cc76-4c37-b86a-cdd274d3837b_thumb.jpg
amazon,Annie Kearney,Sales Manager,Sandro Cadeira,4,https://cdn.theorg.com/10118f61-7c8e-4fd7-b38a-7ca3ee94877a_thumb.jpg
meta,Alexandria Sumner,"Head Of Business Strategy, Global Audience Marketing",Michelle Klein,6,https://cdn.theorg.com/5e0d20bf-6829-4ea5-81da-6a26cbc6e92c_thumb.jpg
stripe,Pierre Ernst,"Staff Engineer, M&a Security",Ossama Alami,5,
google,Bartek Wydrowski,Senior Staff Software Engineer,Kevin Smilak,4,
google,Perry Hyder,"Sr. Director, Google Procurement; Real Estate, Infrastructure And Outsourcing",Lynn Torrel,4,https://cdn.theorg.com/34e73e95-ba52-4b5e-a53c-ba9bb299904f_thumb.jpg
stripe,Folkert K.,Customer Success Manager,Carine Gursky,6,https://cdn.theorg.com/efa2a8cf-15ff-489a-b9f3-83308769c37e_thumb.jpg
amazon,Dawn Fingers,"Sr. Client Lead, Fulfillment Technologies & Robotics TA",2231,2,https://cdn.theorg.com/416491ea-2acd-4103-af32-19735aad4441_thumb.jpg
meta,Imelda Gilroy,International Benefits Ops Manager,Garrick Tiplady,7,https://cdn.theorg.com/261a4ba3-6498-4987-9698-d55090c26523_thumb.jpg
amazon,Srihari K.,Senior Engineering Leader,Srini Sudharsana,5,
stripe,Mengfei Gao,Global Head Of Payment Partnerships,Geoff Brown,5,
meta,Yang Yu,Senior Research Data Scientist,Randy Zabaneh,6,https://cdn.theorg.com/aac42ef1-9d47-4993-9002-6a28ccc5b1a5_thumb.jpg
amazon,Benoit Dumoulin,"Director, Applied Science: Search Science And AI",Hui Zhang,5,https://cdn.theorg.com/258b57c2-5d59-4f78-9f00-b090b0f26aae_thumb.jpg
apple,Ken Greenebaum,Engineer Manager,Madiha Chan,5,https://cdn.theorg.com/95fb3a6d-c0ce-41ae-8a71-440395ac973f_thumb.jpg
amazon,Cherie Matthaidess,VP HR - International Stores,Russell Grandinetti,5,https://cdn.theorg.com/70efd228-4e37-489f-a17f-876b43906bc4_thumb.jpg
stripe,Sudhir Kandula,Strategic Sales,Edward Moore,5,https://cdn.theorg.com/25a1a600-8d57-4564-bf12-899b7b8ee3ca_thumb.jpg
amazon,Minari Shah,"Director Of International, Owned Content & Channels, Amazon",James Farrell,7,https://cdn.theorg.com/0c44e021-f661-40e4-8860-008aa1563c31_thumb.jpg
google,Yanqing du,"Director, Engineering Program Management, Hardware Technologies",Amar Subramanya,5,https://cdn.theorg.com/dfd2e4a5-17c7-4db1-a033-32204ce0294d_thumb.jpg
apple,Benjamin Brooks,Senior Hardware Design Engineer,Joy Johnson,6,
meta,Matt McCance,"Head, Learning Shared Services",Javier Olivan,4,https://cdn.theorg.com/fc262821-53fd-476b-8078-645ee69fba62_thumb.jpg
google,Marie Romero,Director People Partner,Leslie D Humphries,5,https://cdn.theorg.com/f4c2cd90-0fb4-4ad2-b4af-5a32360ab051_thumb.jpg
tesla,Phil Duan,"Sr. Staff Software Engineer, Autopilot",Ashok Elluswamy,6,https://cdn.theorg.com/788037c4-206c-4c5a-961a-98a6558356ad_thumb.jpg
amazon,Raghava Rao,"VP, Finance & CFO, India",Amit Agarwal,5,https://cdn.theorg.com/802627ec-3391-42c0-9e3a-1c1e3aa934ec_thumb.jpg
meta,Rob Borja,"Director, Product Design",Breanne Rotelli,6,https://cdn.theorg.com/d9c093ca-c69f-4652-a1e4-3e8f6322de5d_thumb.jpg
netflix,Rani Naamani,Head Of Character Animation,Amir Rahimi,5,https://cdn.theorg.com/cb9fa892-d863-404b-91f1-a7f06ce4e31b_thumb.jpg
amazon,Woosung Ahn,"Head Of Business Development - Games, Devices & Services",Sibay,6,NA
amazon,Rana Doehne,"Senior Lead, ESG Reporting Strategy, Global Sustainability",John Schoettler,4,https://cdn.theorg.com/1e3150fa-6d22-4641-b3a0-2ae457364a31_thumb.jpg
amazon,Chuks I.,"Senior Program Manager, AVS",Harold McCarter,5,https://cdn.theorg.com/b99319d1-a491-4086-a7c6-326e4da67f3f_thumb.jpg
apple,Danny Duncombe,"Global Head Of Digital Marketing And Media, Apple Services",Lilly N.,4,https://cdn.theorg.com/df2739d0-b7e5-49ca-ab4b-48798d8026f4_thumb.jpg
meta,Harish D Dixit,Principal Engineer,Bhavesh Mehta,6,https://cdn.theorg.com/c5dce4a2-1b3e-4d56-991e-f63ac770dfa8_thumb.jpg
amazon,Abdallah El Ghoul,Head Of Security & Loss Prevention - AMET (africa Middle East & Türkiye),Dustin Ingalls,5,https://cdn.theorg.com/18d526bf-c251-4763-958c-3e5931bd5bce_thumb.jpg
disney,Jonas Agin,"VP, Original Series",Ayo Davis,5,https://cdn.theorg.com/01799b59-2496-4012-a50c-78cfea555269_thumb.jpg
google,Juliette Tabet,"Director, Data Science",Gerrit Kazmaier,4,https://cdn.theorg.com/f96e9542-041f-4011-b424-0ffe42100cd9_thumb.jpg
disney,Wesley Armstrong,Senior Financial Analyst,Harry Copilots,6,https://cdn.theorg.com/3fd5358d-8298-4e50-a120-bc490357eecf_thumb.jpg
microsoft,Rod Nirens,Victorian Health Director,Tyler Bryson,2,
meta,Shivani Modi,Senior Machine Learning Engineer,Ketong Wang,9,https://cdn.theorg.com/67f74233-43b3-4eab-ac57-bda2695f53f1_thumb.jpg
nike,Ali Cameron,Head Of Marketing & Brand - Canada,Adam Roth,4,https://cdn.theorg.com/8af87f83-9ac8-4bee-bf7b-f313d7656170_thumb.jpg
meta,Veronica Nauts,Lead Counsel,Chris Sonderby,5,
google,Manoj Koushik,"Director, Cloud AI And Applied AI Customer Care, Google Cloud Platform",Kevin Ichhpurani,4,
netflix,Christina Haugaard Siim,"PR Manager, Nordics",Eliza Abramson,6,https://cdn.theorg.com/af13c067-87e9-4387-b21e-03491f5a9216_thumb.jpg
google,Saad Syed,Senior Director Engineering - Google Compute Virtualization,Rich Sanzi,5,https://cdn.theorg.com/3c27baf4-ff7c-4bc3-b9d2-97bd4af45410_thumb.jpg
amazon,Srini Sudharsana,Head Of Software Engineering,Doug Gray,4,https://cdn.theorg.com/3547c623-7ef1-4aed-a09c-b03d151cf9f7_thumb.jpg
amazon,Steve Boom,"VP, Audio, Twitch & Games",Andy Jassey,2,https://cdn.theorg.com/3333f0d3-2c29-41e4-a00c-0c41f816ed83_thumb.jpg
stripe,Andrea van Scheltinga,Product Lead,William Gaybrick,4,
amazon,Greg Pearson,"VP, WW Commercial Sales, AWS",Matt Garman,3,https://cdn.theorg.com/9a7c8276-ca0e-41ad-b0b6-c7d254a03015_thumb.jpg
amazon,Andrey Styskin,Director Of Web Information Services And Structured Knowledge,William Bowes,4,https://cdn.theorg.com/062c1a92-cf76-42a1-97ac-ffd853ec6566_thumb.jpg
amazon,Aarika Marino,Senior User Experience Designer,Azim Ali,6,https://cdn.theorg.com/6ea739f2-206d-4751-ac5b-71e9958d35af_thumb.jpg
stripe,Baron Y.,Senior Data Engineer,Derek Lyon,5,
disney,Alonso Medina,"Executive Assist. VP Of Product Operations & VP Of Product Management - Experiences, Tech & Digital",Jason Wong,5,https://cdn.theorg.com/f3fe2454-e5bf-49f7-9fde-7767de283e76_thumb.jpg
microsoft,Bernando Caldas,"VP, Program Management",Roanne Sones,4,
google,Miles Begin,UX Manager,Vikram Bapat,6,https://cdn.theorg.com/0e1cd141-93d3-4bdb-b380-aca1e8b3f201_thumb.jpg
disney,Ravi Sharam,Executive - Disney & Telstra Channel Alliance,Jessica Kam-Engle,4,
meta,Beatriz Bottesi,"(cmo) Head Of Marketing Latam - Meta, Facebook, Instagram & Whatsapp",Alex Schultz,5,https://cdn.theorg.com/612bceb6-a9bb-4318-89e6-4b2ab699aa04_thumb.jpg
google,Grace Nicklin,"Head Of Uxr, Labs",Jeff Dean,3,https://cdn.theorg.com/98f70024-0edb-4212-b49b-221449fd0b75_thumb.jpg
disney,Harry Copilots,Head of Finance,Gerard Devan,5,
nike,Shane Wilson,"Global VP, Innovation",Thomas Clarke,3,https://cdn.theorg.com/b0c2ee8d-3004-4b7b-9f60-9ce3f817a360_thumb.jpg
meta,Agne Scully,People Service Delivery & Oversight Lead,Alexis Fink,6,https://cdn.theorg.com/f86be123-46f5-41ea-826f-4654d7aad35c_thumb.jpg
google,Nandhini Rajendran,Senior Software Engineer,Shadi Khalek,5,https://cdn.theorg.com/cfb2c9ee-92b5-4057-9e3d-78ad6c082b91_thumb.jpg
apple,Hera Naaz,"Manager, Retail Fulfilment Operations",Amr Gamal,4,https://cdn.theorg.com/7efc0a8e-5163-4a2d-91c6-cd447032913d_thumb.jpg
google,Ishita Priyal,Strategy And Operations Principal,Nishant Suri,5,
tesla,Scott Spethman,"Sr. Staff Program Manager, Learning Analytics, Strategy, Technology, & B2b",Prasath Ramakrishnan,6,https://cdn.theorg.com/74bb407d-d350-4d8c-9838-5a53ac7a8e63_thumb.jpg
apple,Kerry Hu,Principal Hardware Engineer,John Ternus,3,
apple,Matt Plotnik,"Director of Global Marketing - Apple Music, Apple Podcasts & Shazam",Oliver Schusser,4,https://cdn.theorg.com/087a4ec6-2de2-4ac4-81b2-372f4b83daea_thumb.jpg
microsoft,Ulrike Graichen,Technical Sales Manager Modern Work - Manufacturing Sector,Genevieve Hebbring,5,https://cdn.theorg.com/1998e0f3-733f-4aef-91a5-d39706c4202f_thumb.jpg
amazon,Bethanie Baynes,"Director, Corporate Business Development - Healthcare, Grocery, CPG & Non-profit",Peter Krawiec,4,https://cdn.theorg.com/481f6d4f-bad6-4322-ab8b-46769cfb210f_thumb.jpg
meta,Nipoon Malhotra,"Vice President, Product Management",Dane Glasgow,7,https://cdn.theorg.com/fb627d33-560d-457c-bc3e-18924d6359fd_thumb.jpg
amazon,Di Oswald,Senior Customer Success Manager,Colm Scully,4,https://cdn.theorg.com/d4c1b1a5-7cca-4e39-81a5-cbd8f52fa35e_thumb.jpg
meta,Ally Millar,"Senior Program Manager, Cross-meta Central Product Foundations",Guilherme Pinatti,7,https://cdn.theorg.com/60a2958b-f8ed-428b-889f-c3d49dbf82a5_thumb.jpg
netflix,Tami Lam,Lead Game Producer,Amir Rahimi,5,https://cdn.theorg.com/a246a789-86c5-44fb-9143-5d5a1be82868_thumb.jpg
apple,Tj Miller,Head Of Design Wallet & Apple Pay,Tang Yew Tan,4,https://cdn.theorg.com/089fa0be-7ac3-427f-a5d4-eecff4cb4aed_thumb.jpg
stripe,Ali Riaz,Engineering Manager,Swagath Kannan,5,
meta,Melissa McMahan,"Director, Employee Listening And Employee Experience Analytics",Alexis Fink,6,https://cdn.theorg.com/954d56dc-807d-4765-9bdb-7864793295df_thumb.jpg
apple,Joel Moniz,Senior Machine Learning Engineer,Chung-Yen Lin,4,https://cdn.theorg.com/cb29afad-6ae7-4395-b6f4-8229c05649e1_thumb.jpg
nike,Kent Geisel,"Global Director, Creative & Production Procurement",David Frank,5,https://cdn.theorg.com/3a1f6e82-4245-4e66-89e9-934ce61789d5_thumb.jpg
amazon,Brent Leblanc,Senior 3d Design Technologist,Stella Zhang,6,https://cdn.theorg.com/bbcb30d2-95cd-4273-b2c9-a69e932bad93_thumb.jpg
disney,Kelly Slone,Contactor,Gerard Devan,5,https://cdn.theorg.com/41773c79-2316-4158-9d6c-dddfc80510bd_thumb.jpg
meta,Zach Stubenvoll,"Head Of Design, Meta",Raphael Grignani,7,https://cdn.theorg.com/315ca6b5-ab4a-4468-88a7-10a47c683434_thumb.jpg
amazon,Mzia Surmanidze,Affiliate Marketing Manager,Nyiko Moyana,5,https://cdn.theorg.com/636acd55-25f2-4c1a-8ac9-dff3ffe15828_thumb.jpg
apple,Sommer Panage,Engineering Manager,Madiha Chan,5,https://cdn.theorg.com/dcb013eb-43f8-43f9-bfdb-925ac1638588_thumb.jpg
google,Eliana M. Martínez,"Localization Manager, Fitbit Marketing",Daryl Butler,4,https://cdn.theorg.com/e18b1b31-05f1-43b9-95a1-0c0c8868ee6f_thumb.jpg
amazon,Marla Bradbury,Director Of AWS WWPS Marketing,Dean Fullerton,4,https://cdn.theorg.com/f858fadb-82de-4b79-87c6-e5f337243b54_thumb.jpg
meta,Samy Hajal,Senior Software Engineer,Sunil Khaunte,6,https://cdn.theorg.com/8f62c1ef-6afd-4204-adf0-cb1a4afe5394_thumb.jpg
meta,Tara Franz,"Director, UX Research",Seran Chen,6,https://cdn.theorg.com/83b6bcbb-e881-4dfe-be19-c96765545f36_thumb.jpg
netflix,Charlene Huang,"Vice President, Music Production - Feature Animation",Patty Whitcher,4,https://cdn.theorg.com/41620437-31d9-431e-8990-6269e3d514ec_thumb.jpg
stripe,Eriyeza Buwembo,Software Engineer,Sachin Bansal,6,
microsoft,Donna Little,"Sr. Director, Sales Excellence",David Willis,5,
meta,Vijay Kumar K S,Senior Software Engineer,Pai-Wei Lai,8,https://cdn.theorg.com/df647c1f-0293-4a21-9dd7-360fff261adc_thumb.jpg
google,Kevin Ichhpurani,"Corporate VP, Global Ecosystem & Business Development - Google Cloud",Thomas Kurian,3,https://cdn.theorg.com/225ff886-db26-4ff3-8cc7-d1b4cfcb39b9_thumb.jpg
google,Thomas Kurian,"CEO, Google Cloud",Sundar Pichai,2,https://cdn.theorg.com/87cfbefb-e89a-4b95-8e09-74a86216bdaa_thumb.jpg
google,Jacqueline Shreibati,"Senior Clinical Lead, Devices & Services, Consumer Health",Karen DeSalvo,4,https://cdn.theorg.com/728d6535-32da-4755-9c8a-4a1c2df0ed10_thumb.jpg
microsoft,Scott Guthrie,"EVP, Cloud & AI",Satya Nadella,2,https://cdn.theorg.com/623ad1d2-21bc-457b-9655-a2302c0d357d_thumb.jpg
nike,Tracy Gregory,Sr Director Of Product Management - Corporate Functions & SEC,Marsha,8,
apple,Fabian Klass,Vice President Of Engineering,Johny Srouji,3,
amazon,Shalini Gupta,"Head Of Talent Acquisition - Product, Technology And Design @ Amazon Health Services",Neil Lindsay,5,https://cdn.theorg.com/d321ce89-6ab6-4e95-8560-989cbf3b89d0_thumb.jpg
google,Astrid Vala,Performance Media Manager APAC,Sarah Madden Armstrong,5,https://cdn.theorg.com/a4fbb7b2-4a04-4a83-afd9-79bb0db631e7_thumb.jpg
amazon,Jen Hall,Head Of Studio126 Programming & Talent Relations,Beth Galetti,3,https://cdn.theorg.com/26652046-baad-47b2-a722-e1d3565c78a6_thumb.jpg
amazon,Shelley L. Reynolds,"VP, Worldwide Controller",Brian T. Olsavsky,3,https://cdn.theorg.com/8818b99d-29f8-40f7-84b4-b5a76cfcd42b_thumb.jpg
amazon,Madalyn Berns,"Principal Product Manager, Tech - Search Customer Experience",Rohan Oommen,6,https://cdn.theorg.com/bb67bebf-7bec-4830-a625-2c7d4236c669_thumb.jpg
nike,Phoebe Batkin,"Director Talent Acquisition, EMEA",Shine Thomas,5,https://cdn.theorg.com/31d0d6d5-34c7-44d0-a0c5-7ccebc05c1ef_thumb.jpg
google,Fabian Souza,"Vice President, Cloud Controller",Brad Calder,4,https://cdn.theorg.com/6f392d53-f19e-4856-b499-90b2d425ea60_thumb.jpg
